app_download,population,city,state,date,post,treated,app_per_pop
144,1031597,Nebraska,Nebraska,2022-06-07,1,0,0.0001395893939203
147,1031597,Nebraska,Nebraska,2022-06-08,1,0,0.00014249750629364
64,1031597,Nebraska,Nebraska,2022-06-09,1,0,6.20397306312446e-05
39,1031597,Nebraska,Nebraska,2022-06-10,1,0,3.78054608534147e-05
45,1031597,Nebraska,Nebraska,2022-06-11,1,0,4.36216856000938e-05
15,1031597,Nebraska,Nebraska,2022-06-12,1,0,1.45405618666979e-05
174,1031597,Nebraska,Nebraska,2022-06-13,1,0,0.000168670517653696
121,1031597,Nebraska,Nebraska,2022-06-14,1,0,0.000117293865724697
216,1031597,Nebraska,Nebraska,2022-06-15,1,0,0.00020938409088045
113,1031597,Nebraska,Nebraska,2022-06-16,1,0,0.000109538899395791
0,1031597,Nebraska,Nebraska,2022-06-17,1,0,0
45,1031597,Nebraska,Nebraska,2022-06-18,1,0,4.36216856000938e-05
111,1031597,Nebraska,Nebraska,2022-06-19,1,0,0.000107600157813565
163,1031597,Nebraska,Nebraska,2022-06-20,1,0,0.000158007438951451
162,1031597,Nebraska,Nebraska,2022-06-21,1,0,0.000157038068160338
167,1031597,Nebraska,Nebraska,2022-06-22,1,0,0.000161884922115904
149,1031597,Nebraska,Nebraska,2022-06-23,1,0,0.000144436247875866
115,1031597,Nebraska,Nebraska,2022-06-24,1,0,0.000111477640978018
75,1031597,Nebraska,Nebraska,2022-06-25,1,0,7.27028093334897e-05
107,1031597,Nebraska,Nebraska,2022-06-26,1,0,0.000103722674649112
143,1031597,Nebraska,Nebraska,2022-06-27,1,0,0.000138620023129187
171,1031597,Nebraska,Nebraska,2022-06-28,1,0,0.000165762405280357
154,1031597,Nebraska,Nebraska,2022-06-29,1,0,0.000149283101831432
35,1031597,Nebraska,Nebraska,2022-06-30,1,0,3.39279776889619e-05
107,929449,Iowa,Iowa,2022-03-01,0,0,0.000115121970113476
62,929449,Iowa,Iowa,2022-03-02,0,0,6.67061882900514e-05
86,929449,Iowa,Iowa,2022-03-03,0,0,9.25279385958778e-05
62,929449,Iowa,Iowa,2022-03-04,0,0,6.67061882900514e-05
70,929449,Iowa,Iowa,2022-03-05,0,0,7.53134383919935e-05
46,929449,Iowa,Iowa,2022-03-06,0,0,4.94916880861672e-05
127,929449,Iowa,Iowa,2022-03-07,0,0,0.000136640095368331
110,929449,Iowa,Iowa,2022-03-08,0,0,0.000118349688901704
45,929449,Iowa,Iowa,2022-03-09,0,0,4.84157818234244e-05
73,929449,Iowa,Iowa,2022-03-10,0,0,7.85411571802218e-05
47,929449,Iowa,Iowa,2022-03-11,0,0,5.05675943489099e-05
8,929449,Iowa,Iowa,2022-03-12,0,0,8.60725010194212e-06
44,929449,Iowa,Iowa,2022-03-13,0,0,4.73398755606817e-05
161,929449,Iowa,Iowa,2022-03-14,0,0,0.000173220908301585
90,929449,Iowa,Iowa,2022-03-15,0,0,9.68315636468488e-05
107,929449,Iowa,Iowa,2022-03-16,0,0,0.000115121970113476
64,929449,Iowa,Iowa,2022-03-17,0,0,6.8858000815537e-05
58,929449,Iowa,Iowa,2022-03-18,0,0,6.24025632390804e-05
59,929449,Iowa,Iowa,2022-03-19,0,0,6.34784695018231e-05
70,929449,Iowa,Iowa,2022-03-20,0,0,7.53134383919935e-05
192,929449,Iowa,Iowa,2022-03-21,0,0,0.000206574002446611
96,929449,Iowa,Iowa,2022-03-22,0,0,0.000103287001223305
125,929449,Iowa,Iowa,2022-03-23,0,0,0.000134488282842846
92,929449,Iowa,Iowa,2022-03-24,0,0,9.89833761723344e-05
133,929449,Iowa,Iowa,2022-03-25,0,0,0.000143095532944788
78,929449,Iowa,Iowa,2022-03-26,0,0,8.39206884939357e-05
77,929449,Iowa,Iowa,2022-03-27,0,0,8.28447822311929e-05
173,929449,Iowa,Iowa,2022-03-28,0,0,0.000186131783454498
150,929449,Iowa,Iowa,2022-03-29,0,0,0.000161385939411415
139,929449,Iowa,Iowa,2022-03-30,0,0,0.000149550970521244
103,929449,Iowa,Iowa,2022-03-31,0,0,0.000110818345062505
94,929449,Iowa,Iowa,2022-04-01,0,0,0.00010113518869782
56,929449,Iowa,Iowa,2022-04-02,0,0,6.02507507135948e-05
51,929449,Iowa,Iowa,2022-04-03,0,0,5.4871219399881e-05
137,929449,Iowa,Iowa,2022-04-04,0,0,0.000147399157995759
141,929449,Iowa,Iowa,2022-04-05,0,0,0.00015170278304673
92,929449,Iowa,Iowa,2022-04-06,0,0,9.89833761723344e-05
67,929449,Iowa,Iowa,2022-04-07,0,0,7.20857196037652e-05
68,929449,Iowa,Iowa,2022-04-08,0,0,7.3161625866508e-05
18,929449,Iowa,Iowa,2022-04-09,0,0,1.93663127293698e-05
34,929449,Iowa,Iowa,2022-04-10,0,0,3.6580812933254e-05
129,929449,Iowa,Iowa,2022-04-11,0,0,0.000138791907893817
129,929449,Iowa,Iowa,2022-04-12,0,0,0.000138791907893817
95,929449,Iowa,Iowa,2022-04-13,0,0,0.000102211094960563
0,929449,Iowa,Iowa,2022-04-14,0,0,0
78,929449,Iowa,Iowa,2022-04-15,0,0,8.39206884939357e-05
58,929449,Iowa,Iowa,2022-04-16,0,0,6.24025632390804e-05
67,929449,Iowa,Iowa,2022-04-17,0,0,7.20857196037652e-05
156,929449,Iowa,Iowa,2022-04-18,0,0,0.000167841376987871
151,929449,Iowa,Iowa,2022-04-19,0,0,0.000162461845674157
118,929449,Iowa,Iowa,2022-04-20,0,0,0.000126956939003646
109,929449,Iowa,Iowa,2022-04-21,0,0,0.000117273782638961
100,929449,Iowa,Iowa,2022-04-22,0,0,0.000107590626274276
70,929449,Iowa,Iowa,2022-04-23,0,0,7.53134383919935e-05
81,929449,Iowa,Iowa,2022-04-24,0,0,8.7148407282164e-05
172,929449,Iowa,Iowa,2022-04-25,0,0,0.000185055877191756
165,929449,Iowa,Iowa,2022-04-26,0,0,0.000177524533352556
148,929449,Iowa,Iowa,2022-04-27,0,0,0.000159234126885929
114,929449,Iowa,Iowa,2022-04-28,0,0,0.000122653313952675
88,929449,Iowa,Iowa,2022-04-29,0,0,9.46797511213633e-05
90,929449,Iowa,Iowa,2022-04-30,0,0,9.68315636468488e-05
117,929449,Iowa,Iowa,2022-05-01,1,0,0.000125881032740903
124,929449,Iowa,Iowa,2022-05-02,1,0,0.000133412376580103
180,929449,Iowa,Iowa,2022-05-03,1,0,0.000193663127293698
136,929449,Iowa,Iowa,2022-05-04,1,0,0.000146323251733016
119,929449,Iowa,Iowa,2022-05-05,1,0,0.000128032845266389
70,929449,Iowa,Iowa,2022-05-06,1,0,7.53134383919935e-05
32,929449,Iowa,Iowa,2022-05-07,1,0,3.44290004077685e-05
80,929449,Iowa,Iowa,2022-05-08,1,0,8.60725010194212e-05
125,929449,Iowa,Iowa,2022-05-09,1,0,0.000134488282842846
122,929449,Iowa,Iowa,2022-05-10,1,0,0.000131260564054617
89,929449,Iowa,Iowa,2022-05-11,1,0,9.57556573841061e-05
98,929449,Iowa,Iowa,2022-05-12,1,0,0.000105438813748791
39,929449,Iowa,Iowa,2022-05-13,1,0,4.19603442469678e-05
55,929449,Iowa,Iowa,2022-05-14,1,0,5.91748444508521e-05
53,929449,Iowa,Iowa,2022-05-15,1,0,5.70230319253665e-05
154,929449,Iowa,Iowa,2022-05-16,1,0,0.000165689564462386
130,929449,Iowa,Iowa,2022-05-17,1,0,0.000139867814156559
178,929449,Iowa,Iowa,2022-05-18,1,0,0.000191511314768212
135,929449,Iowa,Iowa,2022-05-19,1,0,0.000145247345470273
67,929449,Iowa,Iowa,2022-05-20,1,0,7.20857196037652e-05
74,929449,Iowa,Iowa,2022-05-21,1,0,7.96170634429646e-05
112,929449,Iowa,Iowa,2022-05-22,1,0,0.00012050150142719
175,929449,Iowa,Iowa,2022-05-23,1,0,0.000188283595979984
176,929449,Iowa,Iowa,2022-05-24,1,0,0.000189359502242727
118,929449,Iowa,Iowa,2022-05-25,1,0,0.000126956939003646
77,929449,Iowa,Iowa,2022-05-26,1,0,8.28447822311929e-05
118,929449,Iowa,Iowa,2022-05-27,1,0,0.000126956939003646
85,929449,Iowa,Iowa,2022-05-28,1,0,9.1452032333135e-05
105,929449,Iowa,Iowa,2022-05-29,1,0,0.00011297015758799
211,929449,Iowa,Iowa,2022-05-30,1,0,0.000227016221438723
167,929449,Iowa,Iowa,2022-05-31,1,0,0.000179676345878042
98,929449,Iowa,Iowa,2022-06-01,1,0,0.000105438813748791
108,929449,Iowa,Iowa,2022-06-02,1,0,0.000116197876376219
102,929449,Iowa,Iowa,2022-06-03,1,0,0.000109742438799762
94,929449,Iowa,Iowa,2022-06-04,1,0,0.00010113518869782
28,929449,Iowa,Iowa,2022-06-05,1,0,3.01253753567974e-05
154,929449,Iowa,Iowa,2022-06-06,1,0,0.000165689564462386
131,929449,Iowa,Iowa,2022-06-07,1,0,0.000140943720419302
133,929449,Iowa,Iowa,2022-06-08,1,0,0.000143095532944788
49,929449,Iowa,Iowa,2022-06-09,1,0,5.27194068743955e-05
78,929449,Iowa,Iowa,2022-06-10,1,0,8.39206884939357e-05
41,929449,Iowa,Iowa,2022-06-11,1,0,4.41121567724534e-05
60,929449,Iowa,Iowa,2022-06-12,1,0,6.45543757645659e-05
119,929449,Iowa,Iowa,2022-06-13,1,0,0.000128032845266389
156,929449,Iowa,Iowa,2022-06-14,1,0,0.000167841376987871
106,929449,Iowa,Iowa,2022-06-15,1,0,0.000114046063850733
101,929449,Iowa,Iowa,2022-06-16,1,0,0.000108666532537019
80,929449,Iowa,Iowa,2022-06-17,1,0,8.60725010194212e-05
68,929449,Iowa,Iowa,2022-06-18,1,0,7.3161625866508e-05
126,929449,Iowa,Iowa,2022-06-19,1,0,0.000135564189105588
149,929449,Iowa,Iowa,2022-06-20,1,0,0.000160310033148672
160,929449,Iowa,Iowa,2022-06-21,1,0,0.000172145002038842
138,929449,Iowa,Iowa,2022-06-22,1,0,0.000148475064258502
151,929449,Iowa,Iowa,2022-06-23,1,0,0.000162461845674157
111,929449,Iowa,Iowa,2022-06-24,1,0,0.000119425595164447
82,929449,Iowa,Iowa,2022-06-25,1,0,8.82243135449067e-05
110,929449,Iowa,Iowa,2022-06-26,1,0,0.000118349688901704
198,929449,Iowa,Iowa,2022-06-27,1,0,0.000213029440023067
179,929449,Iowa,Iowa,2022-06-28,1,0,0.000192587221030955
160,929449,Iowa,Iowa,2022-06-29,1,0,0.000172145002038842
95,929449,Iowa,Iowa,2022-06-30,1,0,0.000102211094960563
305,916001,Florida,Florida,2022-03-01,0,0,0.00033296906881106
261,916001,Florida,Florida,2022-03-02,0,0,0.000284934186753071
171,916001,Florida,Florida,2022-03-03,0,0,0.000186681018907185
175,916001,Florida,Florida,2022-03-04,0,0,0.000191047826367002
189,916001,Florida,Florida,2022-03-05,0,0,0.000206331652476362
163,916001,Florida,Florida,2022-03-06,0,0,0.00017794740398755
472,916001,Florida,Florida,2022-03-07,0,0,0.000515283280258428
219,916001,Florida,Florida,2022-03-08,0,0,0.000239082708424991
170,916001,Florida,Florida,2022-03-09,0,0,0.00018558931704223
245,916001,Florida,Florida,2022-03-10,0,0,0.000267466956913802
66,916001,Florida,Florida,2022-03-11,0,0,7.20523230869835e-05
81,916001,Florida,Florida,2022-03-12,0,0,8.8427851061298e-05
190,916001,Florida,Florida,2022-03-13,0,0,0.000207423354341316
504,916001,Florida,Florida,2022-03-14,0,0,0.000550217739936965
247,916001,Florida,Florida,2022-03-15,0,0,0.000269650360643711
285,916001,Florida,Florida,2022-03-16,0,0,0.000311135031511974
132,916001,Florida,Florida,2022-03-17,0,0,0.000144104646173967
176,916001,Florida,Florida,2022-03-18,0,0,0.000192139528231956
226,916001,Florida,Florida,2022-03-19,0,0,0.000246724621479671
66,916001,Florida,Florida,2022-03-20,0,0,7.20523230869835e-05
269,916001,Florida,Florida,2022-03-21,0,0,0.000293667801672706
387,916001,Florida,Florida,2022-03-22,0,0,0.000422488621737313
274,916001,Florida,Florida,2022-03-23,0,0,0.000299126310997477
204,916001,Florida,Florida,2022-03-24,0,0,0.000222707180450676
181,916001,Florida,Florida,2022-03-25,0,0,0.000197598037556728
0,916001,Florida,Florida,2022-03-26,0,0,0
263,916001,Florida,Florida,2022-03-27,0,0,0.00028711759048298
455,916001,Florida,Florida,2022-03-28,0,0,0.000496724348554205
400,916001,Florida,Florida,2022-03-29,0,0,0.000436680745981718
327,916001,Florida,Florida,2022-03-30,0,0,0.000356986509840055
253,916001,Florida,Florida,2022-03-31,0,0,0.000276200571833437
119,916001,Florida,Florida,2022-04-01,0,0,0.000129912521929561
127,916001,Florida,Florida,2022-04-02,0,0,0.000138646136849196
113,916001,Florida,Florida,2022-04-03,0,0,0.000123362310739835
406,916001,Florida,Florida,2022-04-04,0,0,0.000443230957171444
257,916001,Florida,Florida,2022-04-05,0,0,0.000280567379293254
395,916001,Florida,Florida,2022-04-06,0,0,0.000431222236656947
125,916001,Florida,Florida,2022-04-07,0,0,0.000136462733119287
108,916001,Florida,Florida,2022-04-08,0,0,0.000117903801415064
107,916001,Florida,Florida,2022-04-09,0,0,0.00011681209955011
58,916001,Florida,Florida,2022-04-10,0,0,6.33187081673492e-05
317,916001,Florida,Florida,2022-04-11,0,0,0.000346069491190512
172,916001,Florida,Florida,2022-04-12,0,0,0.000187772720772139
269,916001,Florida,Florida,2022-04-13,0,0,0.000293667801672706
77,916001,Florida,Florida,2022-04-14,0,0,8.40610436014808e-05
211,916001,Florida,Florida,2022-04-15,0,0,0.000230349093505356
189,916001,Florida,Florida,2022-04-16,0,0,0.000206331652476362
100,916001,Florida,Florida,2022-04-17,0,0,0.00010917018649543
401,916001,Florida,Florida,2022-04-18,0,0,0.000437772447846673
337,916001,Florida,Florida,2022-04-19,0,0,0.000367903528489598
297,916001,Florida,Florida,2022-04-20,0,0,0.000324235453891426
183,916001,Florida,Florida,2022-04-21,0,0,0.000199781441286636
235,916001,Florida,Florida,2022-04-22,0,0,0.00025654993826426
218,916001,Florida,Florida,2022-04-23,0,0,0.000237991006560037
92,916001,Florida,Florida,2022-04-24,0,0,0.000100436571575795
375,916001,Florida,Florida,2022-04-25,0,0,0.000409388199357861
363,916001,Florida,Florida,2022-04-26,0,0,0.000396287776978409
363,916001,Florida,Florida,2022-04-27,0,0,0.000396287776978409
312,916001,Florida,Florida,2022-04-28,0,0,0.00034061098186574
80,916001,Florida,Florida,2022-04-29,0,0,8.73361491963437e-05
155,916001,Florida,Florida,2022-04-30,0,0,0.000169213789067916
189,916001,Florida,Florida,2022-05-01,1,0,0.000206331652476362
354,916001,Florida,Florida,2022-05-02,1,0,0.000386462460193821
419,916001,Florida,Florida,2022-05-03,1,0,0.00045742308141585
167,916001,Florida,Florida,2022-05-04,1,0,0.000182314211447367
251,916001,Florida,Florida,2022-05-05,1,0,0.000274017168103528
76,916001,Florida,Florida,2022-05-06,1,0,8.29693417365265e-05
0,916001,Florida,Florida,2022-05-07,1,0,0
236,916001,Florida,Florida,2022-05-08,1,0,0.000257641640129214
345,916001,Florida,Florida,2022-05-09,1,0,0.000376637143409232
244,916001,Florida,Florida,2022-05-10,1,0,0.000266375255048848
334,916001,Florida,Florida,2022-05-11,1,0,0.000364628422894735
154,916001,Florida,Florida,2022-05-12,1,0,0.000168122087202962
177,916001,Florida,Florida,2022-05-13,1,0,0.00019323123009691
30,916001,Florida,Florida,2022-05-14,1,0,3.27510559486289e-05
260,916001,Florida,Florida,2022-05-15,1,0,0.000283842484888117
381,916001,Florida,Florida,2022-05-16,1,0,0.000415938410547587
302,916001,Florida,Florida,2022-05-17,1,0,0.000329693963216197
179,916001,Florida,Florida,2022-05-18,1,0,0.000195414633826819
180,916001,Florida,Florida,2022-05-19,1,0,0.000196506335691773
197,916001,Florida,Florida,2022-05-20,1,0,0.000215065267395996
28,916001,Florida,Florida,2022-05-21,1,0,3.05676522187203e-05
244,916001,Florida,Florida,2022-05-22,1,0,0.000266375255048848
292,916001,Florida,Florida,2022-05-23,1,0,0.000318776944566654
284,916001,Florida,Florida,2022-05-24,1,0,0.00031004332964702
220,916001,Florida,Florida,2022-05-25,1,0,0.000240174410289945
276,916001,Florida,Florida,2022-05-26,1,0,0.000301309714727386
88,916001,Florida,Florida,2022-05-27,1,0,9.6069764115978e-05
37,916001,Florida,Florida,2022-05-28,1,0,4.0392969003309e-05
39,916001,Florida,Florida,2022-05-29,1,0,4.25763727332175e-05
449,916001,Florida,Florida,2022-05-30,1,0,0.000490174137364479
399,916001,Florida,Florida,2022-05-31,1,0,0.000435589044116764
248,916001,Florida,Florida,2022-06-01,1,0,0.000270742062508665
127,916001,Florida,Florida,2022-06-02,1,0,0.000138646136849196
157,916001,Florida,Florida,2022-06-03,1,0,0.000171397192797824
99,916001,Florida,Florida,2022-06-04,1,0,0.000108078484630475
252,916001,Florida,Florida,2022-06-05,1,0,0.000275108869968483
379,916001,Florida,Florida,2022-06-06,1,0,0.000413755006817678
236,916001,Florida,Florida,2022-06-07,1,0,0.000257641640129214
264,916001,Florida,Florida,2022-06-08,1,0,0.000288209292347934
195,916001,Florida,Florida,2022-06-09,1,0,0.000212881863666088
32,916001,Florida,Florida,2022-06-10,1,0,3.49344596785375e-05
128,916001,Florida,Florida,2022-06-11,1,0,0.00013973783871415
112,916001,Florida,Florida,2022-06-12,1,0,0.000122270608874881
419,916001,Florida,Florida,2022-06-13,1,0,0.00045742308141585
278,916001,Florida,Florida,2022-06-14,1,0,0.000303493118457294
203,916001,Florida,Florida,2022-06-15,1,0,0.000221615478585722
269,916001,Florida,Florida,2022-06-16,1,0,0.000293667801672706
138,916001,Florida,Florida,2022-06-17,1,0,0.000150654857363693
26,916001,Florida,Florida,2022-06-18,1,0,2.83842484888117e-05
42,916001,Florida,Florida,2022-06-19,1,0,4.58514783280804e-05
403,916001,Florida,Florida,2022-06-20,1,0,0.000439955851576581
269,916001,Florida,Florida,2022-06-21,1,0,0.000293667801672706
213,916001,Florida,Florida,2022-06-22,1,0,0.000232532497235265
262,916001,Florida,Florida,2022-06-23,1,0,0.000286025888618026
166,916001,Florida,Florida,2022-06-24,1,0,0.000181222509582413
118,916001,Florida,Florida,2022-06-25,1,0,0.000128820820064607
88,916001,Florida,Florida,2022-06-26,1,0,9.6069764115978e-05
365,916001,Florida,Florida,2022-06-27,1,0,0.000398471180708318
259,916001,Florida,Florida,2022-06-28,1,0,0.000282750783023163
433,916001,Florida,Florida,2022-06-29,1,0,0.00047270690752521
288,916001,Florida,Florida,2022-06-30,1,0,0.000314410137106837
117,896708,New Jersey,New Jersey,2022-03-01,0,0,0.000130477256810467
81,896708,New Jersey,New Jersey,2022-03-02,0,0,9.03304085610923e-05
46,896708,New Jersey,New Jersey,2022-03-03,0,0,5.12987505408673e-05
34,896708,New Jersey,New Jersey,2022-03-04,0,0,3.79164677910758e-05
31,896708,New Jersey,New Jersey,2022-03-05,0,0,3.45708971036279e-05
57,896708,New Jersey,New Jersey,2022-03-06,0,0,6.35658430615094e-05
46,896708,New Jersey,New Jersey,2022-03-07,0,0,5.12987505408673e-05
78,896708,New Jersey,New Jersey,2022-03-08,0,0,8.69848378736445e-05
14,896708,New Jersey,New Jersey,2022-03-09,0,0,1.561266320809e-05
35,896708,New Jersey,New Jersey,2022-03-10,0,0,3.90316580202251e-05
56,896708,New Jersey,New Jersey,2022-03-11,0,0,6.24506528323601e-05
67,896708,New Jersey,New Jersey,2022-03-12,0,0,7.47177453530023e-05
32,896708,New Jersey,New Jersey,2022-03-13,0,0,3.56860873327772e-05
53,896708,New Jersey,New Jersey,2022-03-14,0,0,5.91050821449123e-05
32,896708,New Jersey,New Jersey,2022-03-15,0,0,3.56860873327772e-05
88,896708,New Jersey,New Jersey,2022-03-16,0,0,9.81367401651374e-05
40,896708,New Jersey,New Jersey,2022-03-17,0,0,4.46076091659715e-05
53,896708,New Jersey,New Jersey,2022-03-18,0,0,5.91050821449123e-05
104,896708,New Jersey,New Jersey,2022-03-19,0,0,0.000115979783831526
75,896708,New Jersey,New Jersey,2022-03-20,0,0,8.36392671861966e-05
92,896708,New Jersey,New Jersey,2022-03-21,0,0,0.000102597501081735
122,896708,New Jersey,New Jersey,2022-03-22,0,0,0.000136053207956213
124,896708,New Jersey,New Jersey,2022-03-23,0,0,0.000138283588414512
65,896708,New Jersey,New Jersey,2022-03-24,0,0,7.24873648947037e-05
2,896708,New Jersey,New Jersey,2022-03-25,0,0,2.23038045829858e-06
34,896708,New Jersey,New Jersey,2022-03-26,0,0,3.79164677910758e-05
89,896708,New Jersey,New Jersey,2022-03-27,0,0,9.92519303942867e-05
102,896708,New Jersey,New Jersey,2022-03-28,0,0,0.000113749403373227
155,896708,New Jersey,New Jersey,2022-03-29,0,0,0.00017285448551814
148,896708,New Jersey,New Jersey,2022-03-30,0,0,0.000165048153914095
107,896708,New Jersey,New Jersey,2022-03-31,0,0,0.000119325354518974
21,896708,New Jersey,New Jersey,2022-04-01,0,0,2.34189948121351e-05
50,896708,New Jersey,New Jersey,2022-04-02,0,0,5.57595114574644e-05
23,896708,New Jersey,New Jersey,2022-04-03,0,0,2.56493752704336e-05
56,896708,New Jersey,New Jersey,2022-04-04,0,0,6.24506528323601e-05
50,896708,New Jersey,New Jersey,2022-04-05,0,0,5.57595114574644e-05
0,896708,New Jersey,New Jersey,2022-04-06,0,0,0
78,896708,New Jersey,New Jersey,2022-04-07,0,0,8.69848378736445e-05
17,896708,New Jersey,New Jersey,2022-04-08,0,0,1.89582338955379e-05
1,896708,New Jersey,New Jersey,2022-04-09,0,0,1.11519022914929e-06
5,896708,New Jersey,New Jersey,2022-04-10,0,0,5.57595114574644e-06
72,896708,New Jersey,New Jersey,2022-04-11,0,0,8.02936964987488e-05
119,896708,New Jersey,New Jersey,2022-04-12,0,0,0.000132707637268765
49,896708,New Jersey,New Jersey,2022-04-13,0,0,5.46443212283151e-05
84,896708,New Jersey,New Jersey,2022-04-14,0,0,9.36759792485402e-05
59,896708,New Jersey,New Jersey,2022-04-15,0,0,6.5796223519808e-05
13,896708,New Jersey,New Jersey,2022-04-16,0,0,1.44974729789407e-05
23,896708,New Jersey,New Jersey,2022-04-17,0,0,2.56493752704336e-05
118,896708,New Jersey,New Jersey,2022-04-18,0,0,0.000131592447039616
124,896708,New Jersey,New Jersey,2022-04-19,0,0,0.000138283588414512
149,896708,New Jersey,New Jersey,2022-04-20,0,0,0.000166163344143244
65,896708,New Jersey,New Jersey,2022-04-21,0,0,7.24873648947037e-05
56,896708,New Jersey,New Jersey,2022-04-22,0,0,6.24506528323601e-05
83,896708,New Jersey,New Jersey,2022-04-23,0,0,9.25607890193909e-05
43,896708,New Jersey,New Jersey,2022-04-24,0,0,4.79531798534194e-05
120,896708,New Jersey,New Jersey,2022-04-25,0,0,0.000133822827497915
131,896708,New Jersey,New Jersey,2022-04-26,0,0,0.000146089920018557
131,896708,New Jersey,New Jersey,2022-04-27,0,0,0.000146089920018557
74,896708,New Jersey,New Jersey,2022-04-28,0,0,8.25240769570473e-05
53,896708,New Jersey,New Jersey,2022-04-29,0,0,5.91050821449123e-05
128,896708,New Jersey,New Jersey,2022-04-30,0,0,0.000142744349331109
47,896708,New Jersey,New Jersey,2022-05-01,1,0,5.24139407700166e-05
110,896708,New Jersey,New Jersey,2022-05-02,1,0,0.000122670925206422
77,896708,New Jersey,New Jersey,2022-05-03,1,0,8.58696476444952e-05
28,896708,New Jersey,New Jersey,2022-05-04,1,0,3.12253264161801e-05
52,896708,New Jersey,New Jersey,2022-05-05,1,0,5.7989891915763e-05
66,896708,New Jersey,New Jersey,2022-05-06,1,0,7.3602555123853e-05
4,896708,New Jersey,New Jersey,2022-05-07,1,0,4.46076091659715e-06
17,896708,New Jersey,New Jersey,2022-05-08,1,0,1.89582338955379e-05
46,896708,New Jersey,New Jersey,2022-05-09,1,0,5.12987505408673e-05
82,896708,New Jersey,New Jersey,2022-05-10,1,0,9.14455987902416e-05
53,896708,New Jersey,New Jersey,2022-05-11,1,0,5.91050821449123e-05
16,896708,New Jersey,New Jersey,2022-05-12,1,0,1.78430436663886e-05
27,896708,New Jersey,New Jersey,2022-05-13,1,0,3.01101361870308e-05
68,896708,New Jersey,New Jersey,2022-05-14,1,0,7.58329355821516e-05
75,896708,New Jersey,New Jersey,2022-05-15,1,0,8.36392671861966e-05
139,896708,New Jersey,New Jersey,2022-05-16,1,0,0.000155011441851751
21,896708,New Jersey,New Jersey,2022-05-17,1,0,2.34189948121351e-05
87,896708,New Jersey,New Jersey,2022-05-18,1,0,9.70215499359881e-05
42,896708,New Jersey,New Jersey,2022-05-19,1,0,4.68379896242701e-05
23,896708,New Jersey,New Jersey,2022-05-20,1,0,2.56493752704336e-05
44,896708,New Jersey,New Jersey,2022-05-21,1,0,4.90683700825687e-05
65,896708,New Jersey,New Jersey,2022-05-22,1,0,7.24873648947037e-05
91,896708,New Jersey,New Jersey,2022-05-23,1,0,0.000101482310852585
