rrrr,pppp,pppp,ssss,dddd,p,tttt
220,1223237,Delaware,Delaware,6/3/22,1,0
284,1223237,Delaware,Delaware,6/4/22,1,0
175,1223237,Delaware,Delaware,6/5/22,1,0
435,1223237,Delaware,Delaware,6/6/22,1,0
312,1223237,Delaware,Delaware,6/7/22,1,0
300,1223237,Delaware,Delaware,6/8/22,1,0
326,1223237,Delaware,Delaware,6/9/22,1,0
152,1223237,Delaware,Delaware,6/10/22,1,0
91,1223237,Delaware,Delaware,6/11/22,1,0
164,1223237,Delaware,Delaware,6/12/22,1,0
299,1223237,Delaware,Delaware,6/13/22,1,0
348,1223237,Delaware,Delaware,6/14/22,1,0
226,1223237,Delaware,Delaware,6/15/22,1,0
269,1223237,Delaware,Delaware,6/16/22,1,0
252,1223237,Delaware,Delaware,6/17/22,1,0
115,1223237,Delaware,Delaware,6/18/22,1,0
360,1223237,Delaware,Delaware,6/19/22,1,0
486,1223237,Delaware,Delaware,6/20/22,1,0
465,1223237,Delaware,Delaware,6/21/22,1,0
477,1223237,Delaware,Delaware,6/22/22,1,0
334,1223237,Delaware,Delaware,6/23/22,1,0
364,1223237,Delaware,Delaware,6/24/22,1,0
344,1223237,Delaware,Delaware,6/25/22,1,0
384,1223237,Delaware,Delaware,6/26/22,1,0
506,1223237,Delaware,Delaware,6/27/22,1,0
585,1223237,Delaware,Delaware,6/28/22,1,0
459,1223237,Delaware,Delaware,6/29/22,1,0
516,1223237,Delaware,Delaware,6/30/22,1,0
28,1115932,Utah,Utah,3/1/22,0,0
4,1115932,Utah,Utah,3/2/22,0,0
6,1115932,Utah,Utah,3/3/22,0,0
5,1115932,Utah,Utah,3/4/22,0,0
12,1115932,Utah,Utah,3/5/22,0,0
5,1115932,Utah,Utah,3/6/22,0,0
14,1115932,Utah,Utah,3/7/22,0,0
16,1115932,Utah,Utah,3/8/22,0,0
10,1115932,Utah,Utah,3/9/22,0,0
15,1115932,Utah,Utah,3/10/22,0,0
13,1115932,Utah,Utah,3/11/22,0,0
0,1115932,Utah,Utah,3/12/22,0,0
6,1115932,Utah,Utah,3/13/22,0,0
16,1115932,Utah,Utah,3/14/22,0,0
16,1115932,Utah,Utah,3/15/22,0,0
23,1115932,Utah,Utah,3/16/22,0,0
10,1115932,Utah,Utah,3/17/22,0,0
20,1115932,Utah,Utah,3/18/22,0,0
0,1115932,Utah,Utah,3/19/22,0,0
22,1115932,Utah,Utah,3/20/22,0,0
26,1115932,Utah,Utah,3/21/22,0,0
7,1115932,Utah,Utah,3/22/22,0,0
17,1115932,Utah,Utah,3/23/22,0,0
0,1115932,Utah,Utah,3/24/22,0,0
28,1115932,Utah,Utah,3/25/22,0,0
25,1115932,Utah,Utah,3/26/22,0,0
18,1115932,Utah,Utah,3/27/22,0,0
16,1115932,Utah,Utah,3/28/22,0,0
24,1115932,Utah,Utah,3/29/22,0,0
7,1115932,Utah,Utah,3/30/22,0,0
25,1115932,Utah,Utah,3/31/22,0,0
15,1115932,Utah,Utah,4/1/22,0,0
13,1115932,Utah,Utah,4/2/22,0,0
0,1115932,Utah,Utah,4/3/22,0,0
11,1115932,Utah,Utah,4/4/22,0,0
15,1115932,Utah,Utah,4/5/22,0,0
10,1115932,Utah,Utah,4/6/22,0,0
5,1115932,Utah,Utah,4/7/22,0,0
10,1115932,Utah,Utah,4/8/22,0,0
2,1115932,Utah,Utah,4/9/22,0,0
0,1115932,Utah,Utah,4/10/22,0,0
28,1115932,Utah,Utah,4/11/22,0,0
1,1115932,Utah,Utah,4/12/22,0,0
0,1115932,Utah,Utah,4/13/22,0,0
23,1115932,Utah,Utah,4/14/22,0,0
8,1115932,Utah,Utah,4/15/22,0,0
12,1115932,Utah,Utah,4/16/22,0,0
9,1115932,Utah,Utah,4/17/22,0,0
18,1115932,Utah,Utah,4/18/22,0,0
5,1115932,Utah,Utah,4/19/22,0,0
24,1115932,Utah,Utah,4/20/22,0,0
21,1115932,Utah,Utah,4/21/22,0,0
15,1115932,Utah,Utah,4/22/22,0,0
0,1115932,Utah,Utah,4/23/22,0,0
22,1115932,Utah,Utah,4/24/22,0,0
29,1115932,Utah,Utah,4/25/22,0,0
18,1115932,Utah,Utah,4/26/22,0,0
23,1115932,Utah,Utah,4/27/22,0,0
15,1115932,Utah,Utah,4/28/22,0,0
14,1115932,Utah,Utah,4/29/22,0,0
4,1115932,Utah,Utah,4/30/22,0,0
17,1115932,Utah,Utah,5/1/22,1,0
10,1115932,Utah,Utah,5/2/22,1,0
11,1115932,Utah,Utah,5/3/22,1,0
10,1115932,Utah,Utah,5/4/22,1,0
6,1115932,Utah,Utah,5/5/22,1,0
7,1115932,Utah,Utah,5/6/22,1,0
2,1115932,Utah,Utah,5/7/22,1,0
12,1115932,Utah,Utah,5/8/22,1,0
14,1115932,Utah,Utah,5/9/22,1,0
10,1115932,Utah,Utah,5/10/22,1,0
3,1115932,Utah,Utah,5/11/22,1,0
4,1115932,Utah,Utah,5/12/22,1,0
1,1115932,Utah,Utah,5/13/22,1,0
0,1115932,Utah,Utah,5/14/22,1,0
1,1115932,Utah,Utah,5/15/22,1,0
23,1115932,Utah,Utah,5/16/22,1,0
22,1115932,Utah,Utah,5/17/22,1,0
6,1115932,Utah,Utah,5/18/22,1,0
27,1115932,Utah,Utah,5/19/22,1,0
16,1115932,Utah,Utah,5/20/22,1,0
2,1115932,Utah,Utah,5/21/22,1,0
0,1115932,Utah,Utah,5/22/22,1,0
19,1115932,Utah,Utah,5/23/22,1,0
17,1115932,Utah,Utah,5/24/22,1,0
17,1115932,Utah,Utah,5/25/22,1,0
12,1115932,Utah,Utah,5/26/22,1,0
15,1115932,Utah,Utah,5/27/22,1,0
24,1115932,Utah,Utah,5/28/22,1,0
26,1115932,Utah,Utah,5/29/22,1,0
23,1115932,Utah,Utah,5/30/22,1,0
18,1115932,Utah,Utah,5/31/22,1,0
5,1115932,Utah,Utah,6/1/22,1,0
16,1115932,Utah,Utah,6/2/22,1,0
3,1115932,Utah,Utah,6/3/22,1,0
3,1115932,Utah,Utah,6/4/22,1,0
0,1115932,Utah,Utah,6/5/22,1,0
11,1115932,Utah,Utah,6/6/22,1,0
8,1115932,Utah,Utah,6/7/22,1,0
7,1115932,Utah,Utah,6/8/22,1,0
3,1115932,Utah,Utah,6/9/22,1,0
0,1115932,Utah,Utah,6/10/22,1,0
0,1115932,Utah,Utah,6/11/22,1,0
0,1115932,Utah,Utah,6/12/22,1,0
22,1115932,Utah,Utah,6/13/22,1,0
9,1115932,Utah,Utah,6/14/22,1,0
3,1115932,Utah,Utah,6/15/22,1,0
1,1115932,Utah,Utah,6/16/22,1,0
13,1115932,Utah,Utah,6/17/22,1,0
10,1115932,Utah,Utah,6/18/22,1,0
0,1115932,Utah,Utah,6/19/22,1,0
12,1115932,Utah,Utah,6/20/22,1,0
2,1115932,Utah,Utah,6/21/22,1,0
15,1115932,Utah,Utah,6/22/22,1,0
7,1115932,Utah,Utah,6/23/22,1,0
7,1115932,Utah,Utah,6/24/22,1,0
9,1115932,Utah,Utah,6/25/22,1,0
17,1115932,Utah,Utah,6/26/22,1,0
8,1115932,Utah,Utah,6/27/22,1,0
13,1115932,Utah,Utah,6/28/22,1,0
10,1115932,Utah,Utah,6/29/22,1,0
5,1115932,Utah,Utah,6/30/22,1,0
148,1098357,Tennessee,Tennessee,3/1/22,0,0
157,1098357,Tennessee,Tennessee,3/2/22,0,0
72,1098357,Tennessee,Tennessee,3/3/22,0,0
102,1098357,Tennessee,Tennessee,3/4/22,0,0
53,1098357,Tennessee,Tennessee,3/5/22,0,0
63,1098357,Tennessee,Tennessee,3/6/22,0,0
158,1098357,Tennessee,Tennessee,3/7/22,0,0
136,1098357,Tennessee,Tennessee,3/8/22,0,0
58,1098357,Tennessee,Tennessee,3/9/22,0,0
50,1098357,Tennessee,Tennessee,3/10/22,0,0
49,1098357,Tennessee,Tennessee,3/11/22,0,0
38,1098357,Tennessee,Tennessee,3/12/22,0,0
62,1098357,Tennessee,Tennessee,3/13/22,0,0
140,1098357,Tennessee,Tennessee,3/14/22,0,0
153,1098357,Tennessee,Tennessee,3/15/22,0,0
120,1098357,Tennessee,Tennessee,3/16/22,0,0
172,1098357,Tennessee,Tennessee,3/17/22,0,0
90,1098357,Tennessee,Tennessee,3/18/22,0,0
33,1098357,Tennessee,Tennessee,3/19/22,0,0
115,1098357,Tennessee,Tennessee,3/20/22,0,0
176,1098357,Tennessee,Tennessee,3/21/22,0,0
136,1098357,Tennessee,Tennessee,3/22/22,0,0
181,1098357,Tennessee,Tennessee,3/23/22,0,0
128,1098357,Tennessee,Tennessee,3/24/22,0,0
118,1098357,Tennessee,Tennessee,3/25/22,0,0
60,1098357,Tennessee,Tennessee,3/26/22,0,0
83,1098357,Tennessee,Tennessee,3/27/22,0,0
193,1098357,Tennessee,Tennessee,3/28/22,0,0
174,1098357,Tennessee,Tennessee,3/29/22,0,0
182,1098357,Tennessee,Tennessee,3/30/22,0,0
155,1098357,Tennessee,Tennessee,3/31/22,0,0
126,1098357,Tennessee,Tennessee,4/1/22,0,0
54,1098357,Tennessee,Tennessee,4/2/22,0,0
51,1098357,Tennessee,Tennessee,4/3/22,0,0
140,1098357,Tennessee,Tennessee,4/4/22,0,0
137,1098357,Tennessee,Tennessee,4/5/22,0,0
105,1098357,Tennessee,Tennessee,4/6/22,0,0
44,1098357,Tennessee,Tennessee,4/7/22,0,0
3,1098357,Tennessee,Tennessee,4/8/22,0,0
0,1098357,Tennessee,Tennessee,4/9/22,0,0
69,1098357,Tennessee,Tennessee,4/10/22,0,0
126,1098357,Tennessee,Tennessee,4/11/22,0,0
103,1098357,Tennessee,Tennessee,4/12/22,0,0
91,1098357,Tennessee,Tennessee,4/13/22,0,0
124,1098357,Tennessee,Tennessee,4/14/22,0,0
64,1098357,Tennessee,Tennessee,4/15/22,0,0
81,1098357,Tennessee,Tennessee,4/16/22,0,0
94,1098357,Tennessee,Tennessee,4/17/22,0,0
195,1098357,Tennessee,Tennessee,4/18/22,0,0
193,1098357,Tennessee,Tennessee,4/19/22,0,0
139,1098357,Tennessee,Tennessee,4/20/22,0,0
152,1098357,Tennessee,Tennessee,4/21/22,0,0
114,1098357,Tennessee,Tennessee,4/22/22,0,0
84,1098357,Tennessee,Tennessee,4/23/22,0,0
138,1098357,Tennessee,Tennessee,4/24/22,0,0
146,1098357,Tennessee,Tennessee,4/25/22,0,0
214,1098357,Tennessee,Tennessee,4/26/22,0,0
171,1098357,Tennessee,Tennessee,4/27/22,0,0
164,1098357,Tennessee,Tennessee,4/28/22,0,0
144,1098357,Tennessee,Tennessee,4/29/22,0,0
94,1098357,Tennessee,Tennessee,4/30/22,0,0
134,1098357,Tennessee,Tennessee,5/1/22,1,0
161,1098357,Tennessee,Tennessee,5/2/22,1,0
136,1098357,Tennessee,Tennessee,5/3/22,1,0
117,1098357,Tennessee,Tennessee,5/4/22,1,0
90,1098357,Tennessee,Tennessee,5/5/22,1,0
70,1098357,Tennessee,Tennessee,5/6/22,1,0
86,1098357,Tennessee,Tennessee,5/7/22,1,0
83,1098357,Tennessee,Tennessee,5/8/22,1,0
154,1098357,Tennessee,Tennessee,5/9/22,1,0
112,1098357,Tennessee,Tennessee,5/10/22,1,0
126,1098357,Tennessee,Tennessee,5/11/22,1,0
137,1098357,Tennessee,Tennessee,5/12/22,1,0
80,1098357,Tennessee,Tennessee,5/13/22,1,0
18,1098357,Tennessee,Tennessee,5/14/22,1,0
116,1098357,Tennessee,Tennessee,5/15/22,1,0
185,1098357,Tennessee,Tennessee,5/16/22,1,0
169,1098357,Tennessee,Tennessee,5/17/22,1,0
159,1098357,Tennessee,Tennessee,5/18/22,1,0
127,1098357,Tennessee,Tennessee,5/19/22,1,0
149,1098357,Tennessee,Tennessee,5/20/22,1,0
79,1098357,Tennessee,Tennessee,5/21/22,1,0
96,1098357,Tennessee,Tennessee,5/22/22,1,0
218,1098357,Tennessee,Tennessee,5/23/22,1,0
200,1098357,Tennessee,Tennessee,5/24/22,1,0
210,1098357,Tennessee,Tennessee,5/25/22,1,0
147,1098357,Tennessee,Tennessee,5/26/22,1,0
133,1098357,Tennessee,Tennessee,5/27/22,1,0
131,1098357,Tennessee,Tennessee,5/28/22,1,0
131,1098357,Tennessee,Tennessee,5/29/22,1,0
232,1098357,Tennessee,Tennessee,5/30/22,1,0
202,1098357,Tennessee,Tennessee,5/31/22,1,0
207,1098357,Tennessee,Tennessee,6/1/22,1,0
88,1098357,Tennessee,Tennessee,6/2/22,1,0
84,1098357,Tennessee,Tennessee,6/3/22,1,0
96,1098357,Tennessee,Tennessee,6/4/22,1,0
77,1098357,Tennessee,Tennessee,6/5/22,1,0
163,1098357,Tennessee,Tennessee,6/6/22,1,0
160,1098357,Tennessee,Tennessee,6/7/22,1,0
155,1098357,Tennessee,Tennessee,6/8/22,1,0
124,1098357,Tennessee,Tennessee,6/9/22,1,0
117,1098357,Tennessee,Tennessee,6/10/22,1,0
43,1098357,Tennessee,Tennessee,6/11/22,1,0
51,1098357,Tennessee,Tennessee,6/12/22,1,0
164,1098357,Tennessee,Tennessee,6/13/22,1,0
179,1098357,Tennessee,Tennessee,6/14/22,1,0
153,1098357,Tennessee,Tennessee,6/15/22,1,0
97,1098357,Tennessee,Tennessee,6/16/22,1,0
117,1098357,Tennessee,Tennessee,6/17/22,1,0
86,1098357,Tennessee,Tennessee,6/18/22,1,0
92,1098357,Tennessee,Tennessee,6/19/22,1,0
222,1098357,Tennessee,Tennessee,6/20/22,1,0
161,1098357,Tennessee,Tennessee,6/21/22,1,0
126,1098357,Tennessee,Tennessee,6/22/22,1,0
179,1098357,Tennessee,Tennessee,6/23/22,1,0
143,1098357,Tennessee,Tennessee,6/24/22,1,0
101,1098357,Tennessee,Tennessee,6/25/22,1,0
170,1098357,Tennessee,Tennessee,6/26/22,1,0
262,1098357,Tennessee,Tennessee,6/27/22,1,0
199,1098357,Tennessee,Tennessee,6/28/22,1,0
220,1098357,Tennessee,Tennessee,6/29/22,1,0
197,1098357,Tennessee,Tennessee,6/30/22,1,0
70,1031597,Nebraska,Nebraska,3/1/22,0,0
49,1031597,Nebraska,Nebraska,3/2/22,0,0
54,1031597,Nebraska,Nebraska,3/3/22,0,0
22,1031597,Nebraska,Nebraska,3/4/22,0,0
47,1031597,Nebraska,Nebraska,3/5/22,0,0
43,1031597,Nebraska,Nebraska,3/6/22,0,0
90,1031597,Nebraska,Nebraska,3/7/22,0,0
94,1031597,Nebraska,Nebraska,3/8/22,0,0
81,1031597,Nebraska,Nebraska,3/9/22,0,0
34,1031597,Nebraska,Nebraska,3/10/22,0,0
57,1031597,Nebraska,Nebraska,3/11/22,0,0
64,1031597,Nebraska,Nebraska,3/12/22,0,0
64,1031597,Nebraska,Nebraska,3/13/22,0,0
160,1031597,Nebraska,Nebraska,3/14/22,0,0
106,1031597,Nebraska,Nebraska,3/15/22,0,0
112,1031597,Nebraska,Nebraska,3/16/22,0,0
94,1031597,Nebraska,Nebraska,3/17/22,0,0
72,1031597,Nebraska,Nebraska,3/18/22,0,0
30,1031597,Nebraska,Nebraska,3/19/22,0,0
93,1031597,Nebraska,Nebraska,3/20/22,0,0
184,1031597,Nebraska,Nebraska,3/21/22,0,0
143,1031597,Nebraska,Nebraska,3/22/22,0,0
57,1031597,Nebraska,Nebraska,3/23/22,0,0
94,1031597,Nebraska,Nebraska,3/24/22,0,0
78,1031597,Nebraska,Nebraska,3/25/22,0,0
55,1031597,Nebraska,Nebraska,3/26/22,0,0
111,1031597,Nebraska,Nebraska,3/27/22,0,0
269,1031597,Nebraska,Nebraska,3/28/22,0,0
160,1031597,Nebraska,Nebraska,3/29/22,0,0
111,1031597,Nebraska,Nebraska,3/30/22,0,0
55,1031597,Nebraska,Nebraska,3/31/22,0,0
110,1031597,Nebraska,Nebraska,4/1/22,0,0
11,1031597,Nebraska,Nebraska,4/2/22,0,0
17,1031597,Nebraska,Nebraska,4/3/22,0,0
91,1031597,Nebraska,Nebraska,4/4/22,0,0
154,1031597,Nebraska,Nebraska,4/5/22,0,0
67,1031597,Nebraska,Nebraska,4/6/22,0,0
76,1031597,Nebraska,Nebraska,4/7/22,0,0
55,1031597,Nebraska,Nebraska,4/8/22,0,0
62,1031597,Nebraska,Nebraska,4/9/22,0,0
4,1031597,Nebraska,Nebraska,4/10/22,0,0
185,1031597,Nebraska,Nebraska,4/11/22,0,0
83,1031597,Nebraska,Nebraska,4/12/22,0,0
84,1031597,Nebraska,Nebraska,4/13/22,0,0
100,1031597,Nebraska,Nebraska,4/14/22,0,0
0,1031597,Nebraska,Nebraska,4/15/22,0,0
0,1031597,Nebraska,Nebraska,4/16/22,0,0
122,1031597,Nebraska,Nebraska,4/17/22,0,0
155,1031597,Nebraska,Nebraska,4/18/22,0,0
111,1031597,Nebraska,Nebraska,4/19/22,0,0
142,1031597,Nebraska,Nebraska,4/20/22,0,0
62,1031597,Nebraska,Nebraska,4/21/22,0,0
50,1031597,Nebraska,Nebraska,4/22/22,0,0
47,1031597,Nebraska,Nebraska,4/23/22,0,0
55,1031597,Nebraska,Nebraska,4/24/22,0,0
156,1031597,Nebraska,Nebraska,4/25/22,0,0
167,1031597,Nebraska,Nebraska,4/26/22,0,0
136,1031597,Nebraska,Nebraska,4/27/22,0,0
142,1031597,Nebraska,Nebraska,4/28/22,0,0
45,1031597,Nebraska,Nebraska,4/29/22,0,0
0,1031597,Nebraska,Nebraska,4/30/22,0,0
77,1031597,Nebraska,Nebraska,5/1/22,1,0
152,1031597,Nebraska,Nebraska,5/2/22,1,0
184,1031597,Nebraska,Nebraska,5/3/22,1,0
114,1031597,Nebraska,Nebraska,5/4/22,1,0
59,1031597,Nebraska,Nebraska,5/5/22,1,0
67,1031597,Nebraska,Nebraska,5/6/22,1,0
39,1031597,Nebraska,Nebraska,5/7/22,1,0
51,1031597,Nebraska,Nebraska,5/8/22,1,0
150,1031597,Nebraska,Nebraska,5/9/22,1,0
133,1031597,Nebraska,Nebraska,5/10/22,1,0
160,1031597,Nebraska,Nebraska,5/11/22,1,0
132,1031597,Nebraska,Nebraska,5/12/22,1,0
83,1031597,Nebraska,Nebraska,5/13/22,1,0
39,1031597,Nebraska,Nebraska,5/14/22,1,0
81,1031597,Nebraska,Nebraska,5/15/22,1,0
138,1031597,Nebraska,Nebraska,5/16/22,1,0
134,1031597,Nebraska,Nebraska,5/17/22,1,0
248,1031597,Nebraska,Nebraska,5/18/22,1,0
99,1031597,Nebraska,Nebraska,5/19/22,1,0
91,1031597,Nebraska,Nebraska,5/20/22,1,0
56,1031597,Nebraska,Nebraska,5/21/22,1,0
54,1031597,Nebraska,Nebraska,5/22/22,1,0
136,1031597,Nebraska,Nebraska,5/23/22,1,0
214,1031597,Nebraska,Nebraska,5/24/22,1,0
212,1031597,Nebraska,Nebraska,5/25/22,1,0
124,1031597,Nebraska,Nebraska,5/26/22,1,0
66,1031597,Nebraska,Nebraska,5/27/22,1,0
60,1031597,Nebraska,Nebraska,5/28/22,1,0
74,1031597,Nebraska,Nebraska,5/29/22,1,0
181,1031597,Nebraska,Nebraska,5/30/22,1,0
143,1031597,Nebraska,Nebraska,5/31/22,1,0
98,1031597,Nebraska,Nebraska,6/1/22,1,0
39,1031597,Nebraska,Nebraska,6/2/22,1,0
63,1031597,Nebraska,Nebraska,6/3/22,1,0
19,1031597,Nebraska,Nebraska,6/4/22,1,0
57,1031597,Nebraska,Nebraska,6/5/22,1,0
206,1031597,Nebraska,Nebraska,6/6/22,1,0
144,1031597,Nebraska,Nebraska,6/7/22,1,0
147,1031597,Nebraska,Nebraska,6/8/22,1,0
64,1031597,Nebraska,Nebraska,6/9/22,1,0
39,1031597,Nebraska,Nebraska,6/10/22,1,0
45,1031597,Nebraska,Nebraska,6/11/22,1,0
15,1031597,Nebraska,Nebraska,6/12/22,1,0
174,1031597,Nebraska,Nebraska,6/13/22,1,0
121,1031597,Nebraska,Nebraska,6/14/22,1,0
216,1031597,Nebraska,Nebraska,6/15/22,1,0
113,1031597,Nebraska,Nebraska,6/16/22,1,0
0,1031597,Nebraska,Nebraska,6/17/22,1,0
45,1031597,Nebraska,Nebraska,6/18/22,1,0
111,1031597,Nebraska,Nebraska,6/19/22,1,0
163,1031597,Nebraska,Nebraska,6/20/22,1,0
162,1031597,Nebraska,Nebraska,6/21/22,1,0
167,1031597,Nebraska,Nebraska,6/22/22,1,0
149,1031597,Nebraska,Nebraska,6/23/22,1,0
115,1031597,Nebraska,Nebraska,6/24/22,1,0
75,1031597,Nebraska,Nebraska,6/25/22,1,0
107,1031597,Nebraska,Nebraska,6/26/22,1,0
143,1031597,Nebraska,Nebraska,6/27/22,1,0
171,1031597,Nebraska,Nebraska,6/28/22,1,0
154,1031597,Nebraska,Nebraska,6/29/22,1,0
35,1031597,Nebraska,Nebraska,6/30/22,1,0
107,929449,Iowa,Iowa,3/1/22,0,0
62,929449,Iowa,Iowa,3/2/22,0,0
86,929449,Iowa,Iowa,3/3/22,0,0
62,929449,Iowa,Iowa,3/4/22,0,0
70,929449,Iowa,Iowa,3/5/22,0,0
46,929449,Iowa,Iowa,3/6/22,0,0
127,929449,Iowa,Iowa,3/7/22,0,0
110,929449,Iowa,Iowa,3/8/22,0,0
45,929449,Iowa,Iowa,3/9/22,0,0
73,929449,Iowa,Iowa,3/10/22,0,0
47,929449,Iowa,Iowa,3/11/22,0,0
8,929449,Iowa,Iowa,3/12/22,0,0
44,929449,Iowa,Iowa,3/13/22,0,0
161,929449,Iowa,Iowa,3/14/22,0,0
90,929449,Iowa,Iowa,3/15/22,0,0
107,929449,Iowa,Iowa,3/16/22,0,0
64,929449,Iowa,Iowa,3/17/22,0,0
58,929449,Iowa,Iowa,3/18/22,0,0
59,929449,Iowa,Iowa,3/19/22,0,0
70,929449,Iowa,Iowa,3/20/22,0,0
192,929449,Iowa,Iowa,3/21/22,0,0
96,929449,Iowa,Iowa,3/22/22,0,0
125,929449,Iowa,Iowa,3/23/22,0,0
92,929449,Iowa,Iowa,3/24/22,0,0
133,929449,Iowa,Iowa,3/25/22,0,0
78,929449,Iowa,Iowa,3/26/22,0,0
77,929449,Iowa,Iowa,3/27/22,0,0
173,929449,Iowa,Iowa,3/28/22,0,0
150,929449,Iowa,Iowa,3/29/22,0,0
139,929449,Iowa,Iowa,3/30/22,0,0
103,929449,Iowa,Iowa,3/31/22,0,0
94,929449,Iowa,Iowa,4/1/22,0,0
56,929449,Iowa,Iowa,4/2/22,0,0
51,929449,Iowa,Iowa,4/3/22,0,0
137,929449,Iowa,Iowa,4/4/22,0,0
141,929449,Iowa,Iowa,4/5/22,0,0
92,929449,Iowa,Iowa,4/6/22,0,0
67,929449,Iowa,Iowa,4/7/22,0,0
68,929449,Iowa,Iowa,4/8/22,0,0
18,929449,Iowa,Iowa,4/9/22,0,0
34,929449,Iowa,Iowa,4/10/22,0,0
129,929449,Iowa,Iowa,4/11/22,0,0
129,929449,Iowa,Iowa,4/12/22,0,0
95,929449,Iowa,Iowa,4/13/22,0,0
0,929449,Iowa,Iowa,4/14/22,0,0
78,929449,Iowa,Iowa,4/15/22,0,0
58,929449,Iowa,Iowa,4/16/22,0,0
67,929449,Iowa,Iowa,4/17/22,0,0
156,929449,Iowa,Iowa,4/18/22,0,0
151,929449,Iowa,Iowa,4/19/22,0,0
118,929449,Iowa,Iowa,4/20/22,0,0
109,929449,Iowa,Iowa,4/21/22,0,0
100,929449,Iowa,Iowa,4/22/22,0,0
70,929449,Iowa,Iowa,4/23/22,0,0
81,929449,Iowa,Iowa,4/24/22,0,0
172,929449,Iowa,Iowa,4/25/22,0,0
165,929449,Iowa,Iowa,4/26/22,0,0
148,929449,Iowa,Iowa,4/27/22,0,0
114,929449,Iowa,Iowa,4/28/22,0,0
88,929449,Iowa,Iowa,4/29/22,0,0
90,929449,Iowa,Iowa,4/30/22,0,0
117,929449,Iowa,Iowa,5/1/22,1,0
124,929449,Iowa,Iowa,5/2/22,1,0
180,929449,Iowa,Iowa,5/3/22,1,0
136,929449,Iowa,Iowa,5/4/22,1,0
119,929449,Iowa,Iowa,5/5/22,1,0
70,929449,Iowa,Iowa,5/6/22,1,0
32,929449,Iowa,Iowa,5/7/22,1,0
80,929449,Iowa,Iowa,5/8/22,1,0
125,929449,Iowa,Iowa,5/9/22,1,0
122,929449,Iowa,Iowa,5/10/22,1,0
89,929449,Iowa,Iowa,5/11/22,1,0
98,929449,Iowa,Iowa,5/12/22,1,0
39,929449,Iowa,Iowa,5/13/22,1,0
55,929449,Iowa,Iowa,5/14/22,1,0
53,929449,Iowa,Iowa,5/15/22,1,0
154,929449,Iowa,Iowa,5/16/22,1,0
130,929449,Iowa,Iowa,5/17/22,1,0
178,929449,Iowa,Iowa,5/18/22,1,0
135,929449,Iowa,Iowa,5/19/22,1,0
67,929449,Iowa,Iowa,5/20/22,1,0
74,929449,Iowa,Iowa,5/21/22,1,0
112,929449,Iowa,Iowa,5/22/22,1,0
175,929449,Iowa,Iowa,5/23/22,1,0
176,929449,Iowa,Iowa,5/24/22,1,0
118,929449,Iowa,Iowa,5/25/22,1,0
77,929449,Iowa,Iowa,5/26/22,1,0
118,929449,Iowa,Iowa,5/27/22,1,0
85,929449,Iowa,Iowa,5/28/22,1,0
105,929449,Iowa,Iowa,5/29/22,1,0
211,929449,Iowa,Iowa,5/30/22,1,0
167,929449,Iowa,Iowa,5/31/22,1,0
98,929449,Iowa,Iowa,6/1/22,1,0
108,929449,Iowa,Iowa,6/2/22,1,0
102,929449,Iowa,Iowa,6/3/22,1,0
94,929449,Iowa,Iowa,6/4/22,1,0
28,929449,Iowa,Iowa,6/5/22,1,0
154,929449,Iowa,Iowa,6/6/22,1,0
131,929449,Iowa,Iowa,6/7/22,1,0
133,929449,Iowa,Iowa,6/8/22,1,0
49,929449,Iowa,Iowa,6/9/22,1,0
78,929449,Iowa,Iowa,6/10/22,1,0
41,929449,Iowa,Iowa,6/11/22,1,0
60,929449,Iowa,Iowa,6/12/22,1,0
119,929449,Iowa,Iowa,6/13/22,1,0
156,929449,Iowa,Iowa,6/14/22,1,0
106,929449,Iowa,Iowa,6/15/22,1,0
101,929449,Iowa,Iowa,6/16/22,1,0
80,929449,Iowa,Iowa,6/17/22,1,0
68,929449,Iowa,Iowa,6/18/22,1,0
126,929449,Iowa,Iowa,6/19/22,1,0
149,929449,Iowa,Iowa,6/20/22,1,0
160,929449,Iowa,Iowa,6/21/22,1,0
138,929449,Iowa,Iowa,6/22/22,1,0
151,929449,Iowa,Iowa,6/23/22,1,0
111,929449,Iowa,Iowa,6/24/22,1,0
82,929449,Iowa,Iowa,6/25/22,1,0
110,929449,Iowa,Iowa,6/26/22,1,0
198,929449,Iowa,Iowa,6/27/22,1,0
179,929449,Iowa,Iowa,6/28/22,1,0
160,929449,Iowa,Iowa,6/29/22,1,0
95,929449,Iowa,Iowa,6/30/22,1,0
305,916001,Florida,Florida,3/1/22,0,0
261,916001,Florida,Florida,3/2/22,0,0
171,916001,Florida,Florida,3/3/22,0,0
175,916001,Florida,Florida,3/4/22,0,0
189,916001,Florida,Florida,3/5/22,0,0
163,916001,Florida,Florida,3/6/22,0,0
472,916001,Florida,Florida,3/7/22,0,0
219,916001,Florida,Florida,3/8/22,0,0
170,916001,Florida,Florida,3/9/22,0,0
245,916001,Florida,Florida,3/10/22,0,0
66,916001,Florida,Florida,3/11/22,0,0
81,916001,Florida,Florida,3/12/22,0,0
190,916001,Florida,Florida,3/13/22,0,0
504,916001,Florida,Florida,3/14/22,0,0
247,916001,Florida,Florida,3/15/22,0,0
285,916001,Florida,Florida,3/16/22,0,0
132,916001,Florida,Florida,3/17/22,0,0
176,916001,Florida,Florida,3/18/22,0,0
